data1,data2,data3,data4,data5,data6,data7
0,1,1,1,1,1,1
0.0700035001750088,1.00000912006993,0.999997520508833,0.999999339433612,0.999999199238918,0.999993994885554,0.999990879930074
0.140007000350018,1.00003378408333,0.999997731579019,0.999998505992862,0.999997748707732,0.999980521859866,0.999966215916666
0.210010500525026,1.00007528380862,1.00000321290117,0.999997809917058,0.999995838482774,0.999959904088343,0.999924716191382
0.280014000700035,1.00012203988927,1.00001095516603,0.999997241448466,0.999993849258837,0.999937303912758,0.999877960110725
0.350017500875044,1.00016690023337,1.00001869158361,0.999996738334146,0.99999197360083,0.999915745671619,0.999833099766626
0.420021001050053,1.00021095333517,1.00002605645159,0.999996212046692,0.999990108778061,0.999894484667494,0.999789046664833
0.490024501225061,1.00025337757989,1.0000323964813,0.9999956011835,0.999988236320206,0.999873710860753,0.999746622420108
0.56002800140007,1.00028858937114,1.00003632846802,0.999994910373952,0.999986545902153,0.99985593826304,0.999711410628855
0.630031501575079,1.00031439949087,1.00003769413958,0.999994194485922,0.999985151108067,0.999842305358492,0.999685600509128
0.700035001750087,1.00033630189913,1.00003833036062,0.999993514677105,0.99998391399004,0.999830527957294,0.999663698100873
0.770038501925096,1.00036087420865,1.00004019215616,0.999992910428204,0.999982644589335,0.999817774471401,0.999639125791345
0.840042002100105,1.00038962603618,1.00004375953213,0.999992395124833,0.999981302636846,0.999803407828531,0.999610373963821
0.910045502275114,1.00042024716039,1.00004838057942,0.999991959716749,0.999979958441159,0.999788436567054,0.999579752839606
0.980049002450122,1.00045022124655,1.00005324149145,0.999991580021064,0.999978677795843,0.999773917441707,0.999549778753451
1.05005250262513,1.00047807914584,1.00005775969667,0.999991227076435,0.999977487984964,0.999760424280083,0.999521920854158
1.12005600280014,1.00050282099771,1.00006150237354,0.999990876147407,0.999976403787669,0.999748332933247,0.999497179002289
1.19005950297515,1.00052369972494,1.0000641641389,0.999990511242022,0.999975438064406,0.999737931337857,0.999476300275056
1.26006300315016,1.00054082440377,1.00006572947862,0.999990126399481,0.99997458265349,0.999729153178596,0.999459175596227
1.33006650332517,1.00055547431427,1.00006655258067,0.999989725704788,0.999973797961911,0.999721437414695,0.999444525685735
1.40007000350017,1.00056942941031,1.00006717601297,0.999989321714267,0.999973034078461,0.999714023469627,0.999430570589686
1.47007350367518,1.00058395697409,1.00006804107833,0.999988930975287,0.999972261136666,0.99970639186543,0.999416043025906
1.54007700385019,1.00059937061239,1.00006933000614,0.999988567688369,0.999971479251341,0.999698443263109,0.99940062938761
1.6100805040252,1.00061527545462,1.00007099322225,0.999988238871535,0.999970706756181,0.999690374688882,0.999384724545379
1.68008400420021,1.00063103638803,1.0000728602048,0.999987943249767,0.999969963805047,0.999682466717125,0.999368963611969
1.75008750437522,1.00064609059891,1.00007473409848,0.999987673363637,0.999969263551316,0.999674949673713,0.999353909401089
1.82009100455023,1.00066003689831,1.00007643959275,0.999987419054023,0.999968611771484,0.999667973736288,0.999339963101692
1.89009450472524,1.00067261029671,1.0000778406847,0.999987170814008,0.999968010200517,0.999661630006162,0.999327389703286
1.96009800490024,1.00068365701384,1.00007885192477,0.999986922225539,0.999967459169723,0.99965596873303,0.999316342986157
2.03010150507525,1.00069315702998,1.00007945229553,0.999986671089609,0.999966957694867,0.999650992485057,0.999306842970018
